No.,名　言,リ　ン　ク,,,,,,,,,,,,,,,,,,,,,
688,「TOPレーンでファイトするよこの後って話してて、でファイトするって言ってスワップしようって言ったのにTOPでウルト使った上にエイトロックスのTPコールしなくてエイトロックスTPしてきて負けたじゃん。これじゃんだって、レーン負けたとかじゃないじゃんこれって結局。レーンの1対1相手が上手いから負けたとかじゃなくてコミュニケーションちゃんと取らなくて勝手にウルト使って勝手に負けてるでしょ？これって別にレーンが下手とかそういう次元の話じゃないじゃん」,https://www.twitch.tv/alfrea/clip/EvilBigSoybeanPogChamp-uc-g_20bsWVf3dLp?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
689,「なんかゼド使ってマクロできると思わなかったわ」,https://www.twitch.tv/alfrea/clip/NaiveBusyDootPanicVis-1Sczp_gL4vylOfcx?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
690,「サモリフ最弱決定戦そっちでやらせといて最強決定戦やったほうがいい」,https://www.twitch.tv/alfrea/clip/BlueBlatantClipsmomWutFace-ReKEKCBxCA3iB1U5?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
691,「はぁ...ﾁｯ...」,https://www.twitch.tv/alfrea/clip/ShinyCrackyGalagoSMOrc-T4Zo8VrWyJHwKSdK?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
692,「TOPとJGマジでふざけんなよお前ら。ADCどんだけ頑張ってゲームやってると思ってんだよマジで、ヤバすぎるこの試合本当に腹立つわ。」,https://www.twitch.tv/alfrea/clip/MoldyAltruisticChamoisCharlietheUnicorn-SMwJCZJhTrVQt4pe?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
693,「こっから3か月間”コレ”やんのか」,https://www.twitch.tv/alfrea/clip/HeadstrongCredulousYakCoolCat-VlLBJXrbwD-xoa7-?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
694,「おお！え！？おぉッス！おぉｫｽ！おぉぉぉ。」,https://www.twitch.tv/alfrea/clip/InquisitiveCarefulMarjoramAliens-jQ0N28piHipPnl8F?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
695,「くだらないエモート出てきたなって思って」,https://www.twitch.tv/alfrea/clip/EasyBrightPistachioDBstyle-UO1kVBhtvdazWD-m?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
696,「細かく下手だったね。あぁ...言い方悪かったなよいちさん気にするんだよな、ちょ待った」,https://www.twitch.tv/alfrea/clip/MotionlessVainPangolinTBTacoLeft-Ku31bUG1bWMfc2EK?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
697,「え？」,https://www.twitch.tv/alfrea/clip/BraveRenownedFalconLeeroyJenkins-Xmh5a0BgQENpXahH?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
698,「ボタンが下手なのはいい別に」,https://www.twitch.tv/alfrea/clip/CooperativeMuddyAnacondaStinkyCheese-jndETO0zkG5NnW34?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
699,「本当に大事なものなのに適当に使うから...腹が立つ」,https://www.twitch.tv/alfrea/clip/LazyRichDadBIRB-GrPJqIMIuSOB_HXZ?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
700,「次葛葉黙ってね」,https://www.twitch.tv/alfrea/clip/ExuberantMagnificentTaroEleGiggle-uOcnsZLv3HywLJoq?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
701,「コール的に完成してるのにここらへんぐらいでタワー折ってタワー折ってMID折って、ゴールド完成してリコールしてめっちゃ強い、ああもう手前から殴れば勝てますってなったあと、この後TOPMID行こうってADCずっと言ってるのにBOTでサイオン狙わね？とか言ってサイオン浮いてね？とか言ってもうずっとTOPMID行こうって言ってるのに本当に意味不明だった。それで挙句の果てにジンにキャリーしてもらおうとか言ってお前何言ってるの？」,https://www.twitch.tv/alfrea/clip/PunchyElatedPorpoisePermaSmug-yl_yUC7X195GCt3g?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
702,「マジでこいつらわけのわかんないことばっかり言ってるから。MIDTOPはずっとあってる！MIDTOPはずっとあってる！マジでこのトrなんで中盤以降にTOPタンクをキャッチしにいくとかいう頭のお...あぁ...ちょ待ったなんでもないです。」,https://www.twitch.tv/alfrea/clip/GracefulAggressiveParrotBCWarrior-dB0Ji4OVAYxmGQkZ?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
703,「マオカイがさ～ここでさ～ジャングリングしてるとさ～ブッシュの視界取れなくな～～い？」,https://www.twitch.tv/alfrea/clip/CogentGlutenFreeTurtleNotATK-wqbfataeWuoNTmOf?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
704,「あ～もう下手だねぇ～」,https://www.twitch.tv/alfrea/clip/SmoggyAnimatedNarwhalBigBrother-m-g2sj2ZFe2cq5G1?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
705,「これもなんか知んないんだけどこいつ（相手のゆきお）4んだんだよね。こいつ絶対4なないほうがいい、これ4ぬのマジトロール。これこれマジでトロール。これやめてね、これマジでやめて、これヤバい。」,https://www.twitch.tv/alfrea/clip/GorgeousMiniatureMomKappaWealth-LfKtcNv_URXUnq4i?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
706,予見者らいじん,https://www.twitch.tv/alfrea/clip/RoughRudeAnacondaSMOrc-bRsgIeF_aBr_YPnw?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
707,「任せろ全員BANするわ、うるせえな」,https://www.twitch.tv/alfrea/clip/ThankfulIgnorantWebRuleFive-aFeStfLecSDrlMBk?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
708,「わかるよ～～わかるわかる。いやわかるよ？こういうやつ狩ってレート上げてきたんだもん」,https://www.twitch.tv/alfrea/clip/AgileSpicyMilkHumbleLife-w2qTMpXutALwP6H5?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
709,「今のハムさんなんだｗわかんないねｗ」,https://www.twitch.tv/alfrea/clip/HeartlessYummySaladPastaThat-p6YeuIX8sYG58qCZ?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
710,「俺とおこをゲームで見てて上手いなって思うこと本当にないから」,https://www.twitch.tv/alfrea/clip/TalentedFrailChamoisHumbleLife-q84Aw5X-Q3YYz_B7?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
711,「お前スマイト！BAKA！」,https://www.twitch.tv/alfrea/clip/BreakableObliqueSpiderArsonNoSexy--8MxAnR5a0t1PLsD?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
712,「キャリーしてもらうやつの態度じゃねえだろ。腹立つはマジで、言ってることとやってること違うの。自分でバス全力で揺らしながら、なんか頑張って勝ってねとか言ってるのマジで」,https://www.twitch.tv/alfrea/clip/TastyLivelyJayNotLikeThis-htwWW0Pyo01wDhrX?filter=clips&range=30d&sort=time,,,,,,,,,,,,,,,,,,,,,
713,「で、何？タリック（あーちゃん）」,https://www.twitch.tv/alfrea/clip/AnnoyingElegantMartenHotPokket-aaSQlcqbMBjxR9pk?filter=clips&range=30d&sort=time,,,,,,,,,,,,,,,,,,,,,
714,「それは多分大体女が悪い」,https://www.twitch.tv/k4sen/clip/CuriousOriginalOkapi4Head-IHMOWC7K1y4wV6MB?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
715,「わかんないだろうな、まあいいや」,https://www.twitch.tv/alfrea/clip/PricklyEnticingSashimiPeanutButterJellyTime-6TSPt7wC4UUpZ-HS?filter=clips&range=30d&sort=time,,,,,,,,,,,,,,,,,,,,,
716,「おっせ～やべミュート忘れてたｗ」,https://www.twitch.tv/alfrea/clip/TardyWealthyAardvarkHassaanChop-PRP7sO7IUWxFFyGN,,,,,,,,,,,,,,,,,,,,,
717,「ポケモンはね～真剣に道具だったね」,https://www.twitch.tv/alfrea/clip/TardyFrigidSangAMPEnergyCherry-CTqrPeZis4zwbc-g?filter=clips&range=30d&sort=time,,,,,,,,,,,,,,,,,,,,,
718,「お？バ力！アホ4亡！」,https://www.twitch.tv/alfrea/clip/LazyCrackyUdonHeyGirl-jO8S1fmvmflv98oe?filter=clips&range=30d&sort=time,,,,,,,,,,,,,,,,,,,,,
719,「は？そいつおかしいだろ！今の奴おかしいだろ今のおかしいだろ、ウルト撃てよ」,https://www.twitch.tv/alfrea/clip/JollyPunchyRuffPhilosoraptor-fo5iKY04vamiyEZ2?filter=clips&range=30d&sort=time,,,,,,,,,,,,,,,,,,,,,
720,「なぎさっち喋ってると面白いんだよな、笑っちゃう昔からなんだよね。やっぱね、フォルムがおもろい」,https://www.twitch.tv/k4sen/clip/RoundDirtyBeefANELE-gVNbk7l-EP2hpUhe?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
721,「昨日とおこが強すぎて本気で真剣に俺は裏で試合を見ながらこいつ替え玉じゃね？って」,https://www.twitch.tv/k4sen/clip/EsteemedHonorableSheepUnSane-l9DkpZ8_i7Hpgjdq?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
722,「めっちゃバカだな」,https://www.twitch.tv/alfrea/clip/ResourcefulElegantKleeBuddhaBar-FQLMZyj7XMTjxDWS,,,,,,,,,,,,,,,,,,,,,
723,「何頑張ってるの？」,https://www.twitch.tv/alfrea/clip/ViscousTawdryNeanderthalDansGame-hIU5SVtiiWbsQdfJ,,,,,,,,,,,,,,,,,,,,,
724,「お～い適当にRボタン押してくれぃ～～」,https://www.twitch.tv/alfrea/clip/SpineyCrowdedAsteriskPhilosoraptor-6DWqCJJuG3fjSZ5W,,,,,,,,,,,,,,,,,,,,,
725,「バスに乗れるときは乗った方が良いよ」,https://www.twitch.tv/alfrea/clip/GoodExpensiveGoatHotPokket-FSJvHF2nX0oKytnN,,,,,,,,,,,,,,,,,,,,,
726,「信じられん下手くそだなと思ったらベイトだった」,https://www.twitch.tv/alfrea/clip/ArtisticArbitraryCamelThisIsSparta-v8lbiFYD1GpEyb9O,,,,,,,,,,,,,,,,,,,,,
727,「あいつはアホ」,https://www.twitch.tv/alfrea/clip/AmusedFurryPlumberKappa--MFsHI7yIkeKDFX5,,,,,,,,,,,,,,,,,,,,,
728,「うわぁヤバイ！ｳﾜｧｰ（ﾉｲｷｬﾝ）　え、どうすか俺のランブルは？」　らい様「え？下手。」,https://www.twitch.tv/alfrea/clip/FamousSilkyChickenPRChase-ELNgvliroOyqSGpC,,,,,,,,,,,,,,,,,,,,,
729,「MR作ってから戦えよ序盤キツいからねって言ったら序盤からいきなり戦いに行ってボコボコにされて、ああMR積んでも勝てませんとか言ってこいつアホなのかなって感じだった。」,https://www.twitch.tv/alfrea/clip/BoxyViscousRavenKappaClaus-rmoj1YKHyiHYG7Uw,,,,,,,,,,,,,,,,,,,,,
730,「こんなサイドに出たチキンを育てるために皆はあなたにファームをあげてないんで」,https://www.twitch.tv/alfrea/clip/SeductivePolishedOysterTwitchRaid-g80x_FaXhYmk0Ds9,,,,,,,,,,,,,,,,,,,,,
731,「だからレート上がんないんだよね」,https://www.twitch.tv/alfrea/clip/YummyGrotesqueCiderDancingBanana-um354-mQypGPv_s4,,,,,,,,,,,,,,,,,,,,,
732,「すごいところ入ったな、誰も合わせらんねーよそんなん」,https://www.twitch.tv/alfrea/clip/PoliteRoundTofuDatBoi-ySGGMIqwLEw950Pb,,,,,,,,,,,,,,,,,,,,,
733,「くだらないスキルを吐くのをやめよう」,https://www.twitch.tv/alfrea/clip/DepressedSparklyEggplantTTours-QNQMHUExiRXdHbOL,,,,,,,,,,,,,,,,,,,,,
734,「ドラゴンしか見てないアホを落としてから戦えばいい」,https://www.twitch.tv/alfrea/clip/BlightedAbnegateWheelOhMyDog-hhTE_IQjlf05bGGN,,,,,,,,,,,,,,,,,,,,,
735,「こういう舐め腐ったADCを見てると腹が立つ」,https://www.twitch.tv/alfrea/clip/HappySquareMooseMikeHogu-WG2XOOaaKmBF1j-I,,,,,,,,,,,,,,,,,,,,,
736,「おぼどこ行くんだよお前、お前どこ行くんだよ~~ｗそこ見てどうすんだよｗIブッシュ行けよｗど、何やってんの?あなた~~???あなたどこ行くんですか~~???Iブッシュ来て欲しいってよ~」,https://www.twitch.tv/alfrea/clip/PolishedToughSalamanderFUNgineer-JHMQA4sTZOPe0ukU,,,,,,,,,,,,,,,,,,,,,
737,「お前が育てたんだろが!!!なんで味方にお前のプレイに合わせさせなきゃいけないんだよ」,https://www.twitch.tv/alfrea/clip/CuteSaltyMelonDatSheffy-BgmMvdv05jPUIX4r,,,,,,,,,,,,,,,,,,,,,
738,「なんだろうな、勝とうとしてるからじゃないか？」,https://www.twitch.tv/alfrea/clip/LivelyResilientVelociraptorCoolCat-Jkaapa5TfaZ87FSz?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
739,「うーんっ下手！NT！」,https://www.twitch.tv/alfrea/clip/ShakingCarelessAntKappa-srybJNaRU-u4vxov?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
740,"「Hi I-Bush lost♪ さっきまで持ってたのに♪ 視界なくなった Hi 弱い♪これはPD NextじゃなくてPD Core, PD Coreの最後の形 Hi pokeされる 痛い 狭い 痛い Ziggs 痛い ah無理 GG!!」",https://www.twitch.tv/alfrea/clip/BeautifulFastOcelotCoolStoryBro-9l6uL67AM4tznRrv?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
741,「学びが無いだろそのウルト」,https://www.twitch.tv/alfrea/clip/GenerousAcceptableRaccoonNononoCat-yZEq9EifIPq60k6p?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
742,「最近気づいたFB頭に入んねぇんだなって」,https://www.twitch.tv/alfrea/clip/MistyBadSalmonRiPepperonis-8clXZC_hbtTrnLBn?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
743,「一緒にあの洞窟の中で住みませんか？」,https://www.twitch.tv/alfrea/clip/OilyKnottyHerbsFUNgineer-bpSDZmgh4DRyLH9c?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
744,照れ隠しで乾殿を殴るらいさま,https://www.twitch.tv/alfrea/clip/CallousArtisticYakinikuFunRun-Kzxq1RZlOlDWssZO?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
745,大喜びらいさま,https://www.twitch.tv/alfrea/clip/IncredulousDaintyWerewolfBlargNaut--I58RQtBr7J_BvoQ?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
746,「みてるよ（ほほえみ）」,https://www.twitch.tv/alfrea/clip/ExcitedQuaintMangetoutDBstyle-T0-XNyajSXtug7yW?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
747,ｼﾞｬｽ「一生一緒だよ？」らいさま「余裕」,https://www.twitch.tv/alfrea/clip/YawningViscousPineappleTakeNRG--BHL3rM78uCi4AeP?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
748,「俺は無限にちゅーができる」,https://www.twitch.tv/alfrea/clip/LazyAlertTurtleCoolCat-oXDVPAGlR4YBh9ZZ?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
749,ﾌﾞﾙﾌﾞﾙﾌﾞﾙﾌﾞﾙﾌﾞﾙﾌﾞﾙﾌﾞﾙﾌﾞﾙﾌﾞﾙﾌﾞﾙﾌﾞﾙﾌﾞﾙ,https://www.twitch.tv/alfrea/clip/OpenHardPassionfruitWutFace-WXYCiipszH3HN0mO?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
750,ﾋﾟﾛﾝ　ｹﾞﾎｯｹﾞﾎｯ「あっ　間違えた」,https://www.twitch.tv/alfrea/clip/CulturedAnnoyingMosquitoRiPepperonis-pUjYucjHqpj6LvO-?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
751,効果音を口で言うタイプのらいじん,https://www.twitch.tv/alfrea/clip/LaconicDependableStarDatBoi-QpENFwYwRaXfofkk?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
752,らいねえの番組をウキウキで視聴するらい様「新作なのにまたこの二人なのか（歓喜）」,https://www.twitch.tv/alfrea/clip/BitterSilkyPeachCclamChamp-_IHv2rZrzPSMLvAj?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
753,らい様を笑顔にしたBIGpogo,https://www.twitch.tv/alfrea/clip/HotEnticingGnatCurseLit-x6SqDE1AJ9qX1T9e?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
754,先生の大喜利に笑わされて落とされる,https://www.twitch.tv/alfrea/clip/ConfidentDeadFungusRitzMitz-aV-MDtEg2zqtnSqr?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
755,「ｿｳﾀﾞｿﾞ ｱﾆｰﾓｷｬﾘｰﾀﾞ」,https://www.twitch.tv/alfrea/clip/SuspiciousScaryTitanCoolStoryBob-a-HVajioRA93SvHq?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
756,サモスペ確認ヨシ！,https://www.twitch.tv/alfrea/clip/HelplessBlatantGorillaSwiftRage-bVRK48STq5Si3UzJ?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
757,「待て（ｲｹﾎﾞ）」,https://www.twitch.tv/alfrea/clip/VenomousPrettiestStingrayFutureMan-gr8DtgSnMX5It3d9?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
758,うきうきらいさま,https://www.twitch.tv/alfrea/clip/SpunkyImpartialRadicchioShazBotstix-lyRrDDQZoyXOZ3N0?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
759,らいさまのエンド音頭,https://clips.twitch.tv/CleverFancyVelociraptorDancingBaby-lWq5FzXv13oPY7AY,,,,,,,,,,,,,,,,,,,,,
760,エンド音頭二番,https://www.twitch.tv/alfrea/clip/TallDiligentShingleAMPEnergyCherry-BjfMpleajnMzhP-t?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
761,ポゴとクッキー回収するらいさま,https://clips.twitch.tv/LazySplendidMomDancingBanana-x9HfEssDZw9umwVu,,,,,,,,,,,,,,,,,,,,,
762,乾殿～ごはんほしい～,https://www.twitch.tv/alfrea/clip/BenevolentSaltyCheesePoooound-loKCD2Ns-X73TCWQ?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
763,赤ちゃんらいじん,https://www.twitch.tv/alfrea/clip/GracefulResoluteDogeHotPokket-APj5SOSzoMbKQ0Vo?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
764,プールパーティーらいじん,https://www.twitch.tv/alfrea/clip/TubularPhilanthropicChimpanzeeShadyLulu-tFKITPq1v-KrXpJh?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
765,無言で水鉄砲に浮かれるらいじん,https://www.twitch.tv/alfrea/clip/PopularPolishedPuppySSSsss-l-ANWEn9w71VqfUv?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
766,びっくりらい様,https://www.twitch.tv/alfrea/clip/SweetSavageBeeFutureMan-PNVjaOsQkOG6Azhs?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
767,ウキウキでスタンミを殴り殺すらいさま,https://www.twitch.tv/alfrea/clip/SleepyObeseMetalTTours-LoCedldjxVaGRa7N?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
768,クッキーらいじんギャンブルにハマる,https://www.twitch.tv/alfrea/clip/SilkyGloriousClintOptimizePrime-ZY7vUjBlpaYaMl3C?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
769,よいちに貰ったビニールチェアに夢中のらいさま,https://www.twitch.tv/alfrea/clip/ConcernedColdSandwichUncleNox-RFSlBSYV6dOXDNfP?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
770,クッキーらいじんプールに入る,https://www.twitch.tv/yoichi_0v0/clip/PoliteTawdryGalagoFutureMan-GbDge9TsBk5WeIRK?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
771,らいじん「やっぱ寿司作るか」　ﾋﾟｮｰﾝ,https://www.twitch.tv/yoichi_0v0/clip/BelovedBlitheLegTBTacoLeft-c9AnGWrAuL4mMIWd,,,,,,,,,,,,,,,,,,,,,
772,謎の動きをするクッキーらいじん,https://www.twitch.tv/yoichi_0v0/clip/SucculentDrabPastaCharlieBitMe-hZ9mQ4iSxqvECgSF?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
773,らいじん「分解していい？」クッキー「ｲｲﾖｰ」,https://www.twitch.tv/alfrea/clip/ConsiderateDeterminedLyrebirdBudBlast-TMujsAexgImDtCre?filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
774,自分のブラッドストーカーにガチビビりするらいさま,https://clips.twitch.tv/DepressedViscousAmazonKippa-CeEJ4UFuItt31GVQ,,,,,,,,,,,,,,,,,,,,,
775,段々でかくなるらいさま,https://www.twitch.tv/alfrea/clip/BombasticFrigidTurtleNerfBlueBlaster-5S9T6CA9JTVwaU1W?featured=false&filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
776,ねむねむらいさま,https://clips.twitch.tv/InspiringAmericanQuailMrDestructoid-fOjucdphBArRoqaA,,,,,,,,,,,,,,,,,,,,,
777,「肉まん持ってきて～、お腹空いちゃった？」,https://www.twitch.tv/alfrea/clip/TrustworthyDignifiedKleeResidentSleeper-LzZAETFJ4r93SX1W?featured=false&filter=clips&range=7d&sort=time,,,,,,,,,,,,,,,,,,,,,
778,酔っぱらいじん,https://www.twitch.tv/alfrea/clip/TubularBadDonutYouDontSay-qLm9lXXl4xJdFHr0?featured=false&filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
779,死闘らいじん,https://clips.twitch.tv/DarlingTastyPonyStoneLightning-PXkpCpgvrEXd6xP1,,,,,,,,,,,,,,,,,,,,,
780,もぐもぐらいじん,https://clips.twitch.tv/ClearCuteHippoPRChase-fcxkD0cASN3e8sDT,,,,,,,,,,,,,,,,,,,,,
781,「ばか、ねりゅ...」,https://www.twitch.tv/alfrea/clip/RamshackleScaryBulgogiBloodTrail-AW4Lv-7JnofCbQHC?filter=clips&range=all&sort=time,,,,,,,,,,,,,,,,,,,,,
